Zeit,Temperatur,Feuchtigkeit,Diversitaets-Index,Feldtyp,Feld,Jahrestag,Tag,Woche,Monat
2024-01-03 22:00:00,14.4,73.59,64,Karotten,1,3,3,1,1
2024-01-03 22:00:00,15.19,81.01,35,Pastinaken,2,3,3,1,1
2024-01-03 22:00:00,11.07,69.12,67,Nutzhanf,3,3,3,1,1
2024-01-03 22:00:00,9.59,76.23,53,Kartoffeln,4,3,3,1,1
2024-01-03 22:00:00,10.72,79.9,48,Karotten,5,3,3,1,1
2024-01-03 23:00:00,15.85,77.41,43,Karotten,1,3,3,1,1
2024-01-03 23:00:00,12.16,86.0,36,Pastinaken,2,3,3,1,1
2024-01-03 23:00:00,10.4,83.91,61,Nutzhanf,3,3,3,1,1
2024-01-03 23:00:00,12.67,78.69,57,Kartoffeln,4,3,3,1,1
2024-01-03 23:00:00,11.95,79.82,41,Karotten,5,3,3,1,1
2024-01-04 00:00:00,11.82,80.18,69,Karotten,1,4,4,1,1
2024-01-04 00:00:00,10.71,79.37,28,Pastinaken,2,4,4,1,1
2024-01-04 00:00:00,9.23,81.83,79,Nutzhanf,3,4,4,1,1
2024-01-04 00:00:00,14.86,75.86,71,Kartoffeln,4,4,4,1,1
2024-01-04 00:00:00,19.08,77.69,27,Karotten,5,4,4,1,1
2024-01-04 01:00:00,11.74,83.29,47,Karotten,1,4,4,1,1
2024-01-04 01:00:00,13.93,73.61,55,Pastinaken,2,4,4,1,1
2024-01-04 01:00:00,11.78,78.97,69,Nutzhanf,3,4,4,1,1
2024-01-04 01:00:00,15.32,80.18,65,Kartoffeln,4,4,4,1,1
2024-01-04 01:00:00,17.85,68.49,44,Karotten,5,4,4,1,1
2024-01-04 02:00:00,12.37,81.72,49,Karotten,1,4,4,1,1
2024-01-04 02:00:00,9.79,80.25,10,Pastinaken,2,4,4,1,1
2024-01-04 02:00:00,11.96,75.63,90,Nutzhanf,3,4,4,1,1
2024-01-04 02:00:00,14.03,76.37,40,Kartoffeln,4,4,4,1,1
2024-01-04 02:00:00,14.41,80.98,36,Karotten,5,4,4,1,1
2024-01-04 03:00:00,12.63,83.55,78,Karotten,1,4,4,1,1
2024-01-04 03:00:00,13.92,75.88,10,Pastinaken,2,4,4,1,1
2024-01-04 03:00:00,9.58,79.48,73,Nutzhanf,3,4,4,1,1
2024-01-04 03:00:00,14.71,78.41,45,Kartoffeln,4,4,4,1,1
2024-01-04 03:00:00,10.75,78.39,49,Karotten,5,4,4,1,1
2024-01-04 04:00:00,11.7,79.66,30,Karotten,1,4,4,1,1
2024-01-04 04:00:00,11.87,75.58,49,Pastinaken,2,4,4,1,1
2024-01-04 04:00:00,13.08,80.64,82,Nutzhanf,3,4,4,1,1
2024-01-04 04:00:00,13.1,77.78,42,Kartoffeln,4,4,4,1,1
2024-01-04 04:00:00,12.47,82.74,23,Karotten,5,4,4,1,1
2024-01-04 05:00:00,14.72,76.09,24,Karotten,1,4,4,1,1
2024-01-04 05:00:00,15.86,71.54,13,Pastinaken,2,4,4,1,1
2024-01-04 05:00:00,11.84,78.55,83,Nutzhanf,3,4,4,1,1
2024-01-04 05:00:00,11.88,76.53,27,Kartoffeln,4,4,4,1,1
2024-01-04 05:00:00,12.38,73.52,73,Karotten,5,4,4,1,1
2024-01-04 06:00:00,12.29,75.86,57,Karotten,1,4,4,1,1
2024-01-04 06:00:00,15.45,82.23,44,Pastinaken,2,4,4,1,1
2024-01-04 06:00:00,8.96,78.37,54,Nutzhanf,3,4,4,1,1
2024-01-04 06:00:00,11.16,78.79,13,Kartoffeln,4,4,4,1,1
2024-01-04 06:00:00,14.86,78.07,40,Karotten,5,4,4,1,1
2024-01-04 07:00:00,15.77,78.68,67,Karotten,1,4,4,1,1
2024-01-04 07:00:00,16.55,88.38,30,Pastinaken,2,4,4,1,1
2024-01-04 07:00:00,13.4,78.78,53,Nutzhanf,3,4,4,1,1
2024-01-04 07:00:00,9.69,85.71,32,Kartoffeln,4,4,4,1,1
2024-01-04 07:00:00,16.03,74.84,64,Karotten,5,4,4,1,1
2024-01-04 08:00:00,13.28,76.26,54,Karotten,1,4,4,1,1
2024-01-04 08:00:00,16.38,85.34,25,Pastinaken,2,4,4,1,1
2024-01-04 08:00:00,14.23,74.6,100,Nutzhanf,3,4,4,1,1
2024-01-04 08:00:00,13.45,87.36,35,Kartoffeln,4,4,4,1,1
2024-01-04 08:00:00,12.82,76.3,17,Karotten,5,4,4,1,1
2024-01-04 09:00:00,12.18,82.67,43,Karotten,1,4,4,1,1
2024-01-04 09:00:00,15.1,78.67,77,Pastinaken,2,4,4,1,1
2024-01-04 09:00:00,17.1,81.62,60,Nutzhanf,3,4,4,1,1
2024-01-04 09:00:00,13.98,82.42,47,Kartoffeln,4,4,4,1,1
2024-01-04 09:00:00,12.17,85.67,41,Karotten,5,4,4,1,1
2024-01-04 10:00:00,12.8,84.61,46,Karotten,1,4,4,1,1
2024-01-04 10:00:00,16.64,75.02,14,Pastinaken,2,4,4,1,1
2024-01-04 10:00:00,10.44,81.88,70,Nutzhanf,3,4,4,1,1
2024-01-04 10:00:00,13.04,80.92,58,Kartoffeln,4,4,4,1,1
2024-01-04 10:00:00,12.01,78.75,40,Karotten,5,4,4,1,1
2024-01-04 11:00:00,16.02,67.93,36,Karotten,1,4,4,1,1
2024-01-04 11:00:00,7.14,79.11,69,Pastinaken,2,4,4,1,1
2024-01-04 11:00:00,13.7,86.66,100,Nutzhanf,3,4,4,1,1
2024-01-04 11:00:00,11.6,79.91,51,Kartoffeln,4,4,4,1,1
2024-01-04 11:00:00,10.65,79.93,35,Karotten,5,4,4,1,1
2024-01-04 12:00:00,10.23,87.06,78,Karotten,1,4,4,1,1
2024-01-04 12:00:00,12.32,77.38,80,Pastinaken,2,4,4,1,1
2024-01-04 12:00:00,11.52,79.97,64,Nutzhanf,3,4,4,1,1
2024-01-04 12:00:00,11.09,87.32,31,Kartoffeln,4,4,4,1,1
2024-01-04 12:00:00,11.34,77.64,67,Karotten,5,4,4,1,1
2024-01-04 13:00:00,11.29,74.72,34,Karotten,1,4,4,1,1
2024-01-04 13:00:00,14.95,81.52,32,Pastinaken,2,4,4,1,1
2024-01-04 13:00:00,11.78,70.73,83,Nutzhanf,3,4,4,1,1
2024-01-04 13:00:00,14.33,81.51,27,Kartoffeln,4,4,4,1,1
2024-01-04 13:00:00,14.61,78.23,10,Karotten,5,4,4,1,1
2024-01-04 14:00:00,14.97,79.51,55,Karotten,1,4,4,1,1
2024-01-04 14:00:00,13.45,77.68,10,Pastinaken,2,4,4,1,1
2024-01-04 14:00:00,10.91,78.76,98,Nutzhanf,3,4,4,1,1
2024-01-04 14:00:00,11.06,73.67,50,Kartoffeln,4,4,4,1,1
2024-01-04 14:00:00,14.02,77.19,66,Karotten,5,4,4,1,1
2024-01-04 15:00:00,13.57,83.99,48,Karotten,1,4,4,1,1
2024-01-04 15:00:00,10.61,79.72,27,Pastinaken,2,4,4,1,1
2024-01-04 15:00:00,9.33,82.04,69,Nutzhanf,3,4,4,1,1
2024-01-04 15:00:00,11.28,79.32,57,Kartoffeln,4,4,4,1,1
2024-01-04 15:00:00,10.26,73.25,41,Karotten,5,4,4,1,1
2024-01-04 16:00:00,8.15,80.89,37,Karotten,1,4,4,1,1
2024-01-04 16:00:00,16.29,74.31,15,Pastinaken,2,4,4,1,1
2024-01-04 16:00:00,9.85,90.0,54,Nutzhanf,3,4,4,1,1
2024-01-04 16:00:00,12.18,77.51,39,Kartoffeln,4,4,4,1,1
2024-01-04 16:00:00,12.96,87.52,20,Karotten,5,4,4,1,1
2024-01-04 17:00:00,13.37,78.48,13,Karotten,1,4,4,1,1
2024-01-04 17:00:00,9.85,78.38,66,Pastinaken,2,4,4,1,1
2024-01-04 17:00:00,9.14,86.18,72,Nutzhanf,3,4,4,1,1
2024-01-04 17:00:00,14.27,86.19,24,Kartoffeln,4,4,4,1,1
2024-01-04 17:00:00,11.59,85.89,28,Karotten,5,4,4,1,1
2024-01-04 18:00:00,16.71,84.36,69,Karotten,1,4,4,1,1
2024-01-04 18:00:00,16.13,82.5,21,Pastinaken,2,4,4,1,1
2024-01-04 18:00:00,12.2,85.36,76,Nutzhanf,3,4,4,1,1
2024-01-04 18:00:00,10.71,77.64,57,Kartoffeln,4,4,4,1,1
2024-01-04 18:00:00,13.24,77.58,44,Karotten,5,4,4,1,1
2024-01-04 19:00:00,12.26,81.88,42,Karotten,1,4,4,1,1
2024-01-04 19:00:00,12.71,75.05,28,Pastinaken,2,4,4,1,1
2024-01-04 19:00:00,14.61,68.71,77,Nutzhanf,3,4,4,1,1
2024-01-04 19:00:00,11.89,75.18,33,Kartoffeln,4,4,4,1,1
2024-01-04 19:00:00,16.78,76.02,70,Karotten,5,4,4,1,1
2024-01-04 20:00:00,14.91,82.78,10,Karotten,1,4,4,1,1
2024-01-04 20:00:00,11.77,75.76,37,Pastinaken,2,4,4,1,1
2024-01-04 20:00:00,10.99,79.51,89,Nutzhanf,3,4,4,1,1
2024-01-04 20:00:00,15.34,75.01,35,Kartoffeln,4,4,4,1,1
2024-01-04 20:00:00,10.44,77.48,51,Karotten,5,4,4,1,1
2024-01-04 21:00:00,14.07,82.28,50,Karotten,1,4,4,1,1
2024-01-04 21:00:00,12.02,81.85,64,Pastinaken,2,4,4,1,1
2024-01-04 21:00:00,12.36,76.55,57,Nutzhanf,3,4,4,1,1
2024-01-04 21:00:00,7.85,80.78,76,Kartoffeln,4,4,4,1,1
2024-01-04 21:00:00,10.76,79.8,60,Karotten,5,4,4,1,1
2024-01-04 22:00:00,14.16,75.68,70,Karotten,1,4,4,1,1
2024-01-04 22:00:00,17.59,80.92,18,Pastinaken,2,4,4,1,1
2024-01-04 22:00:00,9.17,89.92,50,Nutzhanf,3,4,4,1,1
2024-01-04 22:00:00,12.49,75.11,15,Kartoffeln,4,4,4,1,1
2024-01-04 22:00:00,11.75,81.19,23,Karotten,5,4,4,1,1
2024-01-04 23:00:00,12.34,86.49,37,Karotten,1,4,4,1,1
2024-01-04 23:00:00,12.98,84.39,61,Pastinaken,2,4,4,1,1
2024-01-04 23:00:00,12.61,80.53,62,Nutzhanf,3,4,4,1,1
2024-01-04 23:00:00,12.88,88.7,31,Kartoffeln,4,4,4,1,1
2024-01-04 23:00:00,11.84,82.29,80,Karotten,5,4,4,1,1
2024-01-05 00:00:00,11.8,83.25,51,Karotten,1,5,5,1,1
2024-01-05 00:00:00,13.26,74.42,43,Pastinaken,2,5,5,1,1
2024-01-05 00:00:00,13.46,83.4,50,Nutzhanf,3,5,5,1,1
2024-01-05 00:00:00,10.9,76.43,53,Kartoffeln,4,5,5,1,1
2024-01-05 00:00:00,10.53,71.82,55,Karotten,5,5,5,1,1
2024-01-05 01:00:00,11.97,81.31,58,Karotten,1,5,5,1,1
2024-01-05 01:00:00,12.33,85.59,42,Pastinaken,2,5,5,1,1
2024-01-05 01:00:00,14.03,80.94,54,Nutzhanf,3,5,5,1,1
2024-01-05 01:00:00,17.32,79.92,39,Kartoffeln,4,5,5,1,1
2024-01-05 01:00:00,10.96,83.13,32,Karotten,5,5,5,1,1
2024-01-05 02:00:00,12.66,74.44,35,Karotten,1,5,5,1,1
2024-01-05 02:00:00,10.39,73.67,52,Pastinaken,2,5,5,1,1
2024-01-05 02:00:00,12.63,75.58,50,Nutzhanf,3,5,5,1,1
2024-01-05 02:00:00,12.88,81.62,48,Kartoffeln,4,5,5,1,1
2024-01-05 02:00:00,12.99,70.4,20,Karotten,5,5,5,1,1
2024-01-05 03:00:00,12.58,83.74,46,Karotten,1,5,5,1,1
2024-01-05 03:00:00,9.08,80.92,64,Pastinaken,2,5,5,1,1
2024-01-05 03:00:00,14.09,83.65,79,Nutzhanf,3,5,5,1,1
2024-01-05 03:00:00,13.56,80.83,34,Kartoffeln,4,5,5,1,1
2024-01-05 03:00:00,10.17,85.54,13,Karotten,5,5,5,1,1
2024-01-05 04:00:00,11.12,89.93,28,Karotten,1,5,5,1,1
2024-01-05 04:00:00,16.58,78.49,38,Pastinaken,2,5,5,1,1
2024-01-05 04:00:00,11.82,80.52,65,Nutzhanf,3,5,5,1,1
2024-01-05 04:00:00,13.65,85.55,23,Kartoffeln,4,5,5,1,1
2024-01-05 04:00:00,12.29,75.23,66,Karotten,5,5,5,1,1
2024-01-05 05:00:00,12.76,73.3,21,Karotten,1,5,5,1,1
2024-01-05 05:00:00,9.7,75.1,53,Pastinaken,2,5,5,1,1
2024-01-05 05:00:00,9.58,74.33,89,Nutzhanf,3,5,5,1,1
2024-01-05 05:00:00,14.71,85.67,41,Kartoffeln,4,5,5,1,1
2024-01-05 05:00:00,9.84,72.23,49,Karotten,5,5,5,1,1
2024-01-05 06:00:00,6.49,84.61,58,Karotten,1,5,5,1,1
2024-01-05 06:00:00,11.06,80.57,45,Pastinaken,2,5,5,1,1
2024-01-05 06:00:00,9.68,74.3,74,Nutzhanf,3,5,5,1,1
2024-01-05 06:00:00,8.32,93.8,18,Kartoffeln,4,5,5,1,1
2024-01-05 06:00:00,10.08,87.9,20,Karotten,5,5,5,1,1
2024-01-05 07:00:00,10.2,72.76,10,Karotten,1,5,5,1,1
2024-01-05 07:00:00,12.67,81.91,56,Pastinaken,2,5,5,1,1
2024-01-05 07:00:00,15.9,76.95,68,Nutzhanf,3,5,5,1,1
2024-01-05 07:00:00,11.96,81.97,51,Kartoffeln,4,5,5,1,1
2024-01-05 07:00:00,15.81,85.94,29,Karotten,5,5,5,1,1
2024-01-05 08:00:00,12.89,82.24,44,Karotten,1,5,5,1,1
2024-01-05 08:00:00,10.8,75.06,10,Pastinaken,2,5,5,1,1
2024-01-05 08:00:00,11.44,74.89,79,Nutzhanf,3,5,5,1,1
2024-01-05 08:00:00,12.32,75.42,46,Kartoffeln,4,5,5,1,1
2024-01-05 08:00:00,10.76,82.09,33,Karotten,5,5,5,1,1
2024-01-05 09:00:00,10.97,71.79,10,Karotten,1,5,5,1,1
2024-01-05 09:00:00,13.07,75.89,29,Pastinaken,2,5,5,1,1
2024-01-05 09:00:00,12.12,89.16,75,Nutzhanf,3,5,5,1,1
2024-01-05 09:00:00,14.86,83.81,10,Kartoffeln,4,5,5,1,1
2024-01-05 09:00:00,14.1,82.02,52,Karotten,5,5,5,1,1
2024-01-05 10:00:00,10.28,76.22,46,Karotten,1,5,5,1,1
2024-01-05 10:00:00,9.18,83.43,57,Pastinaken,2,5,5,1,1
2024-01-05 10:00:00,10.66,78.32,51,Nutzhanf,3,5,5,1,1
2024-01-05 10:00:00,11.55,81.29,64,Kartoffeln,4,5,5,1,1
2024-01-05 10:00:00,11.41,60.17,27,Karotten,5,5,5,1,1
2024-01-05 11:00:00,14.76,88.33,10,Karotten,1,5,5,1,1
2024-01-05 11:00:00,12.99,80.3,71,Pastinaken,2,5,5,1,1
2024-01-05 11:00:00,14.43,77.25,79,Nutzhanf,3,5,5,1,1
2024-01-05 11:00:00,9.06,73.97,10,Kartoffeln,4,5,5,1,1
2024-01-05 11:00:00,9.8,82.85,38,Karotten,5,5,5,1,1
2024-01-05 12:00:00,8.45,80.33,56,Karotten,1,5,5,1,1
2024-01-05 12:00:00,12.75,78.07,21,Pastinaken,2,5,5,1,1
2024-01-05 12:00:00,11.75,82.89,89,Nutzhanf,3,5,5,1,1
2024-01-05 12:00:00,11.86,91.62,62,Kartoffeln,4,5,5,1,1
2024-01-05 12:00:00,12.87,84.27,58,Karotten,5,5,5,1,1
2024-01-05 13:00:00,10.04,86.13,38,Karotten,1,5,5,1,1
2024-01-05 13:00:00,10.84,81.24,22,Pastinaken,2,5,5,1,1
2024-01-05 13:00:00,11.62,69.47,63,Nutzhanf,3,5,5,1,1
2024-01-05 13:00:00,9.85,84.12,47,Kartoffeln,4,5,5,1,1
2024-01-05 13:00:00,12.07,86.52,39,Karotten,5,5,5,1,1
2024-01-05 14:00:00,12.38,76.61,16,Karotten,1,5,5,1,1
2024-01-05 14:00:00,10.22,88.25,59,Pastinaken,2,5,5,1,1
2024-01-05 14:00:00,11.61,68.5,66,Nutzhanf,3,5,5,1,1
2024-01-05 14:00:00,9.1,76.1,51,Kartoffeln,4,5,5,1,1
2024-01-05 14:00:00,14.42,75.29,12,Karotten,5,5,5,1,1
2024-01-05 15:00:00,13.23,79.98,39,Karotten,1,5,5,1,1
2024-01-05 15:00:00,11.14,86.4,26,Pastinaken,2,5,5,1,1
2024-01-05 15:00:00,15.72,87.51,76,Nutzhanf,3,5,5,1,1
2024-01-05 15:00:00,11.86,85.74,48,Kartoffeln,4,5,5,1,1
2024-01-05 15:00:00,13.11,75.26,65,Karotten,5,5,5,1,1
2024-01-05 16:00:00,15.98,85.43,80,Karotten,1,5,5,1,1
2024-01-05 16:00:00,12.02,79.15,28,Pastinaken,2,5,5,1,1
2024-01-05 16:00:00,13.14,82.15,56,Nutzhanf,3,5,5,1,1
2024-01-05 16:00:00,15.57,85.94,30,Kartoffeln,4,5,5,1,1
2024-01-05 16:00:00,14.39,81.66,60,Karotten,5,5,5,1,1
2024-01-05 17:00:00,8.47,76.47,13,Karotten,1,5,5,1,1
2024-01-05 17:00:00,11.36,64.7,45,Pastinaken,2,5,5,1,1
2024-01-05 17:00:00,12.32,82.5,81,Nutzhanf,3,5,5,1,1
2024-01-05 17:00:00,9.8,95.62,29,Kartoffeln,4,5,5,1,1
2024-01-05 17:00:00,9.8,76.78,43,Karotten,5,5,5,1,1
2024-01-05 18:00:00,10.09,79.7,43,Karotten,1,5,5,1,1
2024-01-05 18:00:00,10.89,76.32,22,Pastinaken,2,5,5,1,1
2024-01-05 18:00:00,15.0,82.56,55,Nutzhanf,3,5,5,1,1
2024-01-05 18:00:00,12.94,80.49,39,Kartoffeln,4,5,5,1,1
2024-01-05 18:00:00,10.64,86.56,37,Karotten,5,5,5,1,1
2024-01-05 19:00:00,13.87,75.57,54,Karotten,1,5,5,1,1
2024-01-05 19:00:00,11.19,82.23,46,Pastinaken,2,5,5,1,1
2024-01-05 19:00:00,14.78,77.2,65,Nutzhanf,3,5,5,1,1
2024-01-05 19:00:00,15.23,84.57,10,Kartoffeln,4,5,5,1,1
2024-01-05 19:00:00,14.66,82.17,36,Karotten,5,5,5,1,1
2024-01-05 20:00:00,7.54,72.72,56,Karotten,1,5,5,1,1
2024-01-05 20:00:00,13.37,82.68,10,Pastinaken,2,5,5,1,1
2024-01-05 20:00:00,14.27,83.05,56,Nutzhanf,3,5,5,1,1
2024-01-05 20:00:00,11.83,84.78,46,Kartoffeln,4,5,5,1,1
2024-01-05 20:00:00,15.03,86.46,25,Karotten,5,5,5,1,1
2024-01-05 21:00:00,10.9,83.64,52,Karotten,1,5,5,1,1
2024-01-05 21:00:00,13.93,84.43,80,Pastinaken,2,5,5,1,1
2024-01-05 21:00:00,14.4,80.92,77,Nutzhanf,3,5,5,1,1
2024-01-05 21:00:00,11.1,81.2,29,Kartoffeln,4,5,5,1,1
2024-01-05 21:00:00,9.36,81.34,55,Karotten,5,5,5,1,1
2024-01-05 22:00:00,14.32,79.21,30,Karotten,1,5,5,1,1
2024-01-05 22:00:00,14.34,84.3,67,Pastinaken,2,5,5,1,1
2024-01-05 22:00:00,12.57,83.07,77,Nutzhanf,3,5,5,1,1
2024-01-05 22:00:00,12.88,78.07,48,Kartoffeln,4,5,5,1,1
2024-01-05 22:00:00,11.09,76.46,10,Karotten,5,5,5,1,1
2024-01-05 23:00:00,10.88,76.89,47,Karotten,1,5,5,1,1
2024-01-05 23:00:00,10.89,82.2,48,Pastinaken,2,5,5,1,1
2024-01-05 23:00:00,13.1,80.65,62,Nutzhanf,3,5,5,1,1
2024-01-05 23:00:00,13.2,79.0,16,Kartoffeln,4,5,5,1,1
2024-01-05 23:00:00,12.42,73.77,34,Karotten,5,5,5,1,1
2024-01-06 00:00:00,11.97,74.84,31,Karotten,1,6,6,1,1
2024-01-06 00:00:00,9.12,72.13,43,Pastinaken,2,6,6,1,1
2024-01-06 00:00:00,14.9,79.88,78,Nutzhanf,3,6,6,1,1
2024-01-06 00:00:00,14.6,82.43,35,Kartoffeln,4,6,6,1,1
2024-01-06 00:00:00,16.6,82.13,37,Karotten,5,6,6,1,1
2024-01-06 01:00:00,12.34,79.39,44,Karotten,1,6,6,1,1
2024-01-06 01:00:00,12.19,85.92,60,Pastinaken,2,6,6,1,1
2024-01-06 01:00:00,13.33,85.12,78,Nutzhanf,3,6,6,1,1
2024-01-06 01:00:00,12.81,75.02,32,Kartoffeln,4,6,6,1,1
2024-01-06 01:00:00,17.1,77.65,21,Karotten,5,6,6,1,1
2024-01-06 02:00:00,13.01,83.65,23,Karotten,1,6,6,1,1
2024-01-06 02:00:00,15.89,79.0,69,Pastinaken,2,6,6,1,1
2024-01-06 02:00:00,15.14,85.6,50,Nutzhanf,3,6,6,1,1
2024-01-06 02:00:00,9.38,71.56,59,Kartoffeln,4,6,6,1,1
2024-01-06 02:00:00,12.28,83.44,10,Karotten,5,6,6,1,1
2024-01-06 03:00:00,11.14,75.99,55,Karotten,1,6,6,1,1
2024-01-06 03:00:00,15.59,69.67,62,Pastinaken,2,6,6,1,1
2024-01-06 03:00:00,15.75,80.85,89,Nutzhanf,3,6,6,1,1
2024-01-06 03:00:00,15.06,77.3,10,Kartoffeln,4,6,6,1,1
2024-01-06 03:00:00,12.99,75.98,32,Karotten,5,6,6,1,1
2024-01-06 04:00:00,11.74,77.69,19,Karotten,1,6,6,1,1
2024-01-06 04:00:00,12.85,83.48,20,Pastinaken,2,6,6,1,1
2024-01-06 04:00:00,11.52,89.18,58,Nutzhanf,3,6,6,1,1
2024-01-06 04:00:00,8.09,81.58,49,Kartoffeln,4,6,6,1,1
2024-01-06 04:00:00,13.79,78.31,10,Karotten,5,6,6,1,1
2024-01-06 05:00:00,12.87,87.31,18,Karotten,1,6,6,1,1
2024-01-06 05:00:00,14.17,82.07,38,Pastinaken,2,6,6,1,1
2024-01-06 05:00:00,13.09,81.52,63,Nutzhanf,3,6,6,1,1
2024-01-06 05:00:00,7.68,81.83,40,Kartoffeln,4,6,6,1,1
2024-01-06 05:00:00,11.6,83.68,35,Karotten,5,6,6,1,1
2024-01-06 06:00:00,11.67,73.63,42,Karotten,1,6,6,1,1
2024-01-06 06:00:00,11.57,81.51,62,Pastinaken,2,6,6,1,1
2024-01-06 06:00:00,13.7,81.51,65,Nutzhanf,3,6,6,1,1
2024-01-06 06:00:00,12.77,78.46,62,Kartoffeln,4,6,6,1,1
2024-01-06 06:00:00,13.19,74.71,25,Karotten,5,6,6,1,1
2024-01-06 07:00:00,11.7,89.19,16,Karotten,1,6,6,1,1
2024-01-06 07:00:00,9.66,77.29,21,Pastinaken,2,6,6,1,1
2024-01-06 07:00:00,14.42,85.6,50,Nutzhanf,3,6,6,1,1
2024-01-06 07:00:00,12.5,74.92,32,Kartoffeln,4,6,6,1,1
2024-01-06 07:00:00,13.11,81.72,13,Karotten,5,6,6,1,1
2024-01-06 08:00:00,13.53,79.81,80,Karotten,1,6,6,1,1
2024-01-06 08:00:00,11.08,73.09,30,Pastinaken,2,6,6,1,1
2024-01-06 08:00:00,11.52,74.62,60,Nutzhanf,3,6,6,1,1
2024-01-06 08:00:00,12.6,70.96,14,Kartoffeln,4,6,6,1,1
2024-01-06 08:00:00,11.19,79.61,43,Karotten,5,6,6,1,1
2024-01-06 09:00:00,13.98,76.64,74,Karotten,1,6,6,1,1
2024-01-06 09:00:00,12.69,73.89,19,Pastinaken,2,6,6,1,1
2024-01-06 09:00:00,12.75,83.52,72,Nutzhanf,3,6,6,1,1
2024-01-06 09:00:00,14.0,84.08,42,Kartoffeln,4,6,6,1,1
2024-01-06 09:00:00,13.35,80.86,52,Karotten,5,6,6,1,1
2024-01-06 10:00:00,14.78,81.54,54,Karotten,1,6,6,1,1
2024-01-06 10:00:00,12.81,81.71,48,Pastinaken,2,6,6,1,1
2024-01-06 10:00:00,10.97,82.91,74,Nutzhanf,3,6,6,1,1
2024-01-06 10:00:00,11.13,78.25,76,Kartoffeln,4,6,6,1,1
2024-01-06 10:00:00,13.26,87.89,32,Karotten,5,6,6,1,1
2024-01-06 11:00:00,11.68,85.15,49,Karotten,1,6,6,1,1
2024-01-06 11:00:00,16.33,73.93,21,Pastinaken,2,6,6,1,1
2024-01-06 11:00:00,14.32,79.79,50,Nutzhanf,3,6,6,1,1
2024-01-06 11:00:00,14.97,79.27,34,Kartoffeln,4,6,6,1,1
2024-01-06 11:00:00,10.35,82.82,48,Karotten,5,6,6,1,1
2024-01-06 12:00:00,9.23,76.5,44,Karotten,1,6,6,1,1
2024-01-06 12:00:00,14.22,90.11,41,Pastinaken,2,6,6,1,1
2024-01-06 12:00:00,15.71,86.31,90,Nutzhanf,3,6,6,1,1
2024-01-06 12:00:00,13.49,80.05,42,Kartoffeln,4,6,6,1,1
2024-01-06 12:00:00,13.86,80.12,33,Karotten,5,6,6,1,1
2024-01-06 13:00:00,17.07,77.33,12,Karotten,1,6,6,1,1
2024-01-06 13:00:00,9.93,83.68,25,Pastinaken,2,6,6,1,1
2024-01-06 13:00:00,9.03,80.94,73,Nutzhanf,3,6,6,1,1
2024-01-06 13:00:00,12.53,72.94,64,Kartoffeln,4,6,6,1,1
2024-01-06 13:00:00,14.71,71.85,62,Karotten,5,6,6,1,1
2024-01-06 14:00:00,14.61,77.2,32,Karotten,1,6,6,1,1
2024-01-06 14:00:00,12.37,80.68,26,Pastinaken,2,6,6,1,1
2024-01-06 14:00:00,11.68,78.74,82,Nutzhanf,3,6,6,1,1
2024-01-06 14:00:00,11.74,87.15,51,Kartoffeln,4,6,6,1,1
2024-01-06 14:00:00,17.05,84.02,21,Karotten,5,6,6,1,1
2024-01-06 15:00:00,11.55,80.27,29,Karotten,1,6,6,1,1
2024-01-06 15:00:00,11.64,80.21,37,Pastinaken,2,6,6,1,1
2024-01-06 15:00:00,13.48,75.71,81,Nutzhanf,3,6,6,1,1
2024-01-06 15:00:00,11.4,71.17,10,Kartoffeln,4,6,6,1,1
2024-01-06 15:00:00,10.7,77.37,64,Karotten,5,6,6,1,1
2024-01-06 16:00:00,8.09,75.52,37,Karotten,1,6,6,1,1
2024-01-06 16:00:00,11.3,72.85,49,Pastinaken,2,6,6,1,1
2024-01-06 16:00:00,10.9,71.07,83,Nutzhanf,3,6,6,1,1
2024-01-06 16:00:00,12.62,81.88,48,Kartoffeln,4,6,6,1,1
2024-01-06 16:00:00,10.72,82.19,47,Karotten,5,6,6,1,1
2024-01-06 17:00:00,13.77,76.1,34,Karotten,1,6,6,1,1
2024-01-06 17:00:00,13.45,88.81,43,Pastinaken,2,6,6,1,1
2024-01-06 17:00:00,13.4,74.53,67,Nutzhanf,3,6,6,1,1
2024-01-06 17:00:00,11.94,88.89,67,Kartoffeln,4,6,6,1,1
2024-01-06 17:00:00,9.41,76.83,65,Karotten,5,6,6,1,1
2024-01-06 18:00:00,13.75,83.73,33,Karotten,1,6,6,1,1
2024-01-06 18:00:00,6.89,80.57,50,Pastinaken,2,6,6,1,1
2024-01-06 18:00:00,12.99,85.25,59,Nutzhanf,3,6,6,1,1
2024-01-06 18:00:00,12.6,79.06,13,Kartoffeln,4,6,6,1,1
2024-01-06 18:00:00,9.59,80.49,44,Karotten,5,6,6,1,1
2024-01-06 19:00:00,11.97,69.04,45,Karotten,1,6,6,1,1
2024-01-06 19:00:00,14.69,78.3,52,Pastinaken,2,6,6,1,1
2024-01-06 19:00:00,13.68,82.4,59,Nutzhanf,3,6,6,1,1
2024-01-06 19:00:00,12.87,79.96,25,Kartoffeln,4,6,6,1,1
2024-01-06 19:00:00,14.76,71.38,58,Karotten,5,6,6,1,1
2024-01-06 20:00:00,15.34,81.23,62,Karotten,1,6,6,1,1
2024-01-06 20:00:00,11.2,77.1,17,Pastinaken,2,6,6,1,1
